Year,Month,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,Residential_Retail Price,Industrial_Retail Price,Commercial_Retail Price,CLDD,TAVG,AWND,HTDD,area,population,solar-generation,Spring,Summer,Fall,Winter,Residential_Usage,Industrial_Usage,Commercial_Usage
2018,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,7.92,10.18,99.33333333,60.56666667,6.9,236.3333333,2489,971693,2,0,0,1,0,346,207,367
2018,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61,7.66,9.15,408.2571429,78.15642857,7.911363636,2.971428571,65758,21419382,9,0,0,1,0,11448,1379,8475
2018,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05,5.44,9.64,168.5192308,67.02596154,5.423529412,106.5769231,59425,10590850,0,0,0,1,0,4391,2812,3906
2018,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.44,25.79,29.75,293.2888889,73.80222222,8.128571429,26.02222222,10926,1417052,33,0,0,1,0,243,333,275
2018,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32,5.67,9.13,5.714285714,48.15703125,9.093333333,524.0714286,56273,3153457,6,0,0,1,0,949,2017,999
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.27,5.64,7.83,0.086956522,43.9687747,4.594117647,649.0039526,83568,1777933,0,0,0,1,0,566,580,516
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49,6.95,9.45,52.68461538,53.59545455,8.35,401.6923077,57916,12684634,5,0,0,1,0,3128,3539,4112
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69,7.29,10.65,72.88541667,54.99583333,7.908333333,380.8333333,36417,6723039,6,0,0,1,0,2351,3795,2036
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.56,7.64,10.84,24.50331126,53.7410596,8.417391304,370.1721854,82278,2912825,1,0,0,1,0,891,1010,1321
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.94,5.55,9.71,105.5061728,58.94444444,5.866666667,290.5802469,40411,4466043,2,0,0,1,0,1855,2535,1675
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,5.01,8.3,234.4328358,71.16865672,5.988235294,44.02985075,51988,4651518,1,0,0,1,0,2646,3231,2206
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,14.63,17.33,12.47457627,50.60677966,7.936842105,456.559322,10554,6890036,95,0,0,1,0,1425,580,2078
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,7.9,10.59,85.25806452,58.57419355,6.866666667,279.7741935,12406,6043211,18,0,0,1,0,1808,326,2408
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11,8.98,12.46,1.083333333,43.51666667,6.75,663.4666667,35384,1342923,1,0,0,1,0,357,271,395
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,7.1,11.18,10.79651163,45.99186047,8.353846154,592.872093,96713,9986161,3,0,0,1,0,2360,2577,3203
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45,7.49,10.38,0.047337278,41.02117647,8.71875,736.964497,86935,5631286,2,0,0,1,0,1569,1882,1819
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01,6.81,8.72,65.34482759,56.32876712,7.221052632,329.2689655,69702,6133477,9,0,0,1,0,2431,1121,2479
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,5.92,10.33,181.754386,68.0245614,5.527272727,89.64912281,48432,2977367,1,0,0,1,0,1538,1433,1290
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24,5.55,10.23,0,41.27225434,7.694736842,730.5982659,147039,1066750,0,0,0,1,0,355,414,390
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,6.15,8.95,113.543956,62.2568306,5.618181818,198.956044,53819,10461467,9,0,0,1,0,4257,2425,3887
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73,7.9,9.18,0,39.22159091,10.03333333,789.2727273,70698,761067,0,0,0,1,0,358,757,552
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,7.16,8.63,1.266666667,47.33703704,9.182352941,545.2666667,77349,1932210,0,0,0,1,0,650,900,744
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.26,13.13,16.09,4.489795918,45.60612245,8.688888889,602.2040816,9348,1358150,2,0,0,1,0,322,174,360
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91,9.79,11.78,49.76470588,56.26176471,5.71,318.2352941,8723,8883149,73,0,0,1,0,1969,626,3208
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,5.85,10.03,19.0729927,52.26350365,5.188461538,409.1021898,121590,2095807,6,0,0,1,0,470,703,748
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,5.42,7.78,8.512048193,47.80542169,5.48,538.7831325,110572,3066952,9,0,0,1,0,829,982,1008
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,6.03,14.96,17.95488722,49.60300752,7.803225806,491.1954887,54555,19472759,45,0,0,1,0,3921,1507,6303
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71,7.02,10.29,64.6122449,54.32142857,8.076,392.5,44825,11685910,9,0,0,1,0,3772,4444,3991
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,5.35,8.2,71.93220339,60.02966102,8.19375,224.8728814,69899,3952787,0,0,0,1,0,1620,1631,1776
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.26,5.84,9.02,0.835866261,49.46838906,4.695652174,479.5015198,98379,4208774,7,0,0,1,0,1288,1176,1402
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.14,6.76,8.82,41.81954887,53.13383459,6.92,406.5789474,46055,12801722,11,0,0,1,0,3797,3923,3492
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.47,15.61,17.17,20.3,52.65,7.4,399.3,1545,1059093,5,0,0,1,0,221,57,292
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.48,5.83,9.77,160.0470588,66.11411765,5.592857143,126.2235294,32021,5132575,6,0,0,1,0,2363,2286,1835
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.29,7.81,10.04,0.156716418,43.26865672,10.1625,670.141791,77116,883169,0,0,0,1,0,338,239,392
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.76,5.54,10.28,103.9926471,60.70955882,4.73,235.0073529,42144,6814788,5,0,0,1,0,3191,1868,3157
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,5.26,8,159.7560322,66.10214477,8.495454545,126.0187668,268597,28904077,15,0,0,1,0,12088,10802,12728
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2,6,8.29,2.49339207,45.530837,6.445454545,603.0660793,84897,3192856,7,0,0,1,0,680,789,1009
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.84,6.91,8.25,89.88118812,59.45980392,6.088235294,260.2772277,42775,8526961,2,0,0,1,0,3169,1531,4311
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.47,10.41,15.36,5.513513514,44.56216216,5.64,628.9459459,9616,624081,3,0,0,1,0,151,123,162
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.72,4.8,8.86,0.02690583,47.75067265,4.79,532.1793722,71298,7592137,2,0,0,1,0,2535,2164,2353
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.48,7.36,10.65,4.89017341,45.04855491,8.033333333,618.1560694,65496,5818677,2,0,0,1,0,1544,2115,1946
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.28,6.1,9.08,61.27272727,54.97014925,5.727272727,367.3333333,24230,1795183,0,0,0,1,0,781,1257,663
2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6.6,9.16,0.115384615,39.81239316,7.663157895,776.965812,97812,578470,0,0,0,1,0,180,851,288
2018,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66,14.42,18.99,0,22.05319865,7.9275,1266.326599,664988,732144,0,0,0,1,0,173,111,221
2018,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,6.07,11.44,9.907216495,50.22371134,5.682352941,446.0721649,52420,4900601,1,0,0,1,0,2335,2692,1740
2018,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,5.41,7.42,0.725490196,45.29313725,6.283333333,587.2647059,53178,3016459,1,0,0,1,0,1205,1466,907
2018,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,5.95,9.82,2.915343915,47.27724868,5.522222222,530.4179894,113990,7258602,54,0,0,1,0,1888,1151,2094
2018,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,13.05,15.83,11.72064057,53.28629893,5.160759494,360.3505338,163694,39503784,220,0,0,1,0,5947,3976,8328
2018,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18,7.35,10.1,0,30.1729805,5.345,1036.002801,104094,5747495,15,0,0,1,0,1448,1335,1646
2018,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.17,13.82,17.08,0,39.4,7.7375,767.3809524,5544,3566326,11,0,0,1,0,992,264,945
2018,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.01,8.06,10.22,4.666666667,45.83333333,8.6,578.6666667,2489,972383,2,0,0,1,0,340,200,339
2018,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,7.77,9.35,202.877551,69.16554054,6.739130435,76.58503401,65758,21438834,8,0,0,1,0,9234,1342,7621
2018,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,6.41,10.12,15.6460177,51.66491228,5.7,412,59425,10599708,0,0,0,1,0,4108,2645,3580
2018,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.83,27.57,31.57,231.6136364,71.53181818,8.785714286,38.5,10926,1416659,29,0,0,1,0,227,301,249
2018,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,5.63,8.96,0,29.93533835,10.2,1037.916667,56273,3153995,5,0,0,1,0,1068,2082,1011
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53,5.44,7.63,0,31.9624,5.18125,985.844,83568,1780977,0,0,0,1,0,749,502,530
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46,6.91,9.24,0,34.9359375,9.1,893.2519685,57916,12680363,4,0,0,1,0,3427,3605,3881
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.65,7.47,10.88,0,36.87684211,8.55,841.7052632,36417,6726099,4,0,0,1,0,2556,3649,1833
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,7.31,10.24,0,37.80555556,8.982608696,807.8472222,82278,2912988,1,0,0,1,0,977,930,1218
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,5.86,10.05,0.308641975,41.96419753,6.7,684.1728395,40411,4466586,1,0,0,1,0,2005,2457,1519
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,5.46,8.77,28.61538462,55.02461538,6.8,324.0615385,51988,4650610,1,0,0,1,0,2071,2899,1909
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,14.82,16.71,0,38.91929825,9.136842105,776.9473684,10554,6890858,68,0,0,1,0,1507,546,2018
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,8.05,10.32,1.466666667,43.02333333,8,654.9,12406,6044034,15,0,0,1,0,2106,325,2281
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,9.06,12.38,0,30.55166667,7.066666667,1025.833333,35384,1343353,1,0,0,1,0,383,281,340
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,6.88,11.13,0,31.05730994,8.784615385,1008.081871,96713,9986393,2,0,0,1,0,2644,2507,2944
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83,7.49,10.13,0,23.34191617,8.79375,1238.562874,86935,5634068,1,0,0,1,0,1784,1825,1808
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33,6.78,8.41,0,37.23219178,7.705263158,818.3916084,69702,6134794,7,0,0,1,0,2744,1116,2388
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46,6.23,10.78,10.56896552,50.75344828,6.172727273,426.2068966,48432,2976961,0,0,0,1,0,1245,1354,1059
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85,5.61,10.05,0,30.26355685,8.468421053,1034.501458,147039,1067426,0,0,0,1,0,428,428,394
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13,5.86,8.31,5.918918919,48.07513514,7.625,510.3351351,53819,10470339,8,0,0,1,0,4361,2329,3776
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82,7.98,8.97,0,23.05930233,9.9125,1237.22093,70698,761398,0,0,0,1,0,478,748,600
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49,6.95,8.65,0,33.3810219,9.394117647,939.2043796,77349,1932942,0,0,0,1,0,764,874,770
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12,13.48,15.89,0,31.9755102,8.888888889,985.7755102,9348,1358670,2,0,0,1,0,353,151,348
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,9.71,11.84,0.911764706,42.40882353,7.236363636,674.3529412,8723,8882829,56,0,0,1,0,1914,622,2880
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,5.7,9.79,0.014705882,39.33382353,5.261538462,758.1544118,121590,2096148,6,0,0,1,0,484,682,693
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11,4.81,7.45,0.43452381,37.7625,5.026666667,811.202381,110572,3071354,7,0,0,1,0,754,1075,844
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17,5.75,13.77,0.121212121,35.23484848,8.129032258,888.3030303,54555,19466359,32,0,0,1,0,3718,1498,5860
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,6.97,10.21,0,37.16262626,8.548,830.1734694,44825,11686974,6,0,0,1,0,4115,4156,3610
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,5.19,7.39,0,44.6789916,9.025,605.7142857,69899,3954182,0,0,0,1,0,1550,1631,1660
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97,6.12,9.15,0.003058104,40.57134146,5.434782609,729.1406728,98379,4211762,3,0,0,1,0,1637,1096,1312
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.96,6.75,9,0.069230769,37.42846154,8.096,817.7923077,46055,12801811,8,0,0,1,0,4055,3757,3302
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.75,15.87,17.38,0.1,40.94,8.733333333,720.2,1545,1059182,4,0,0,1,0,232,56,294
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.4,7.08,10.25,7.938271605,50.80246914,6.15,427.4567901,32021,5137954,5,0,0,1,0,2178,2002,1639
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.24,7.58,9.23,0,29.33208955,9.71875,1062,77116,883666,0,0,0,1,0,403,235,392
